/Objects/Apple_34d5f204,/Objects/Bowl_1,/Objects/Bread_a13c4e42,/Objects/Lettuce_b97186e2,/Objects/Mug_77db6e4d,/Objects/Tomato_7d6fd278,/Objects/drill_textured/default,/Objects/firstaid,/Objects/hammer_textured/default,/Objects/waterbottle,gaze,head_pos,timestamp
0.07647542886016667,,0.1314530259692026,0.05271163831663761,,0.09930657532658149,,,0.8923584654098525,,[-0.54493912  0.06493879 -0.83595712],[ 0.99419615 -0.73507648  1.94763015],571.682
0.07311762618521644,,0.13335447234580344,0.05184220626675207,,0.0946915771259007,,0.7467067433977277,0.8940784143345866,,[-0.5233652   0.07181518 -0.84907682],[ 0.98705235 -0.73336601  1.94659007],571.81
0.07080436912284238,,0.13243820658398886,0.0505562712036246,,0.09182228245919555,,0.7429768687967405,0.8899119674021299,,[-0.51533635  0.07745738 -0.8534804 ],[ 0.98269054 -0.73231201  1.94707378],571.911
0.06658341359784681,,0.12921987427177917,0.047643790354748305,,0.08679811653815017,,0.7251464669512702,0.8972464513806637,,[-0.50558726  0.08827531 -0.85824763],[ 0.97566347 -0.73056464  1.94879228],572.046
0.06535909820671826,,0.12789885564291326,0.04660186139640221,,0.08544476779905663,,0.7191672442903615,0.8971246936832263,,[-0.50214914  0.09175928 -0.85989911],[ 0.96913721 -0.72990255  1.950649  ],572.159
0.06550269467354541,,0.12726010587367176,0.04629089188291158,,0.08579382189179408,,0.7057381850585946,0.8896643340720101,,[-0.50148704  0.09155993 -0.86030665],[ 0.96182541 -0.72950165  1.95386426],572.283
0.06517428035088946,,0.1246034618257198,0.04514553977441815,,0.08588160258649469,,0.7051854979150469,0.888155361977309,,[-0.50582757  0.09332173 -0.85757188],[ 0.95488306 -0.72948771  1.95701169],572.396
0.0696242827533764,,0.12947748894866407,0.048657999751036574,,0.09099182717009346,,0.7088177894524339,0.886241060404124,,[-0.50616393  0.08182327 -0.85854704],[ 0.9509241  -0.7307673   1.95930805],572.504
0.08165488997086245,,0.22931061924143425,0.06619847991403816,,0.10044880652614518,,0.7454567648582371,0.9390923440411816,0.18775861073206312,[-0.44027046  0.05276879 -0.89631321],[ 0.95313849 -0.73496895  1.95825633],572.616
0.08978266577170224,,0.1818478459222327,0.07760691570026235,,0.10699246728946199,,0.7751787692167016,0.961019232896974,,[-0.40286851  0.03935279 -0.91441146],[ 0.95448408 -0.73662334  1.95730456],572.721
0.08616549003588492,,0.16921260696960838,0.0706359384268509,,0.10521450216382211,,0.753356041117628,0.952658712568339,,[-0.43550031  0.04306329 -0.89915796],[ 0.95115123 -0.7363873   1.95740179],572.83
0.07473625695805797,,0.1382407080768635,0.05378682190488271,,0.09637948145815778,,0.7081601687181138,0.9309449146646694,,[-0.49726224  0.06968669 -0.8647971 ],[ 0.94610788 -0.73325353  1.95724367],572.939
0.06978470051909413,,0.1267330380780496,0.047699365687069006,,0.0918921101099831,,0.6751978815497057,0.9013763035241453,,[-0.51560236  0.08451979 -0.85264917],[ 0.94522263 -0.73162727  1.95630254],573.047
0.0661743237770328,,0.11985091389007219,0.043840618926173525,,0.08827191774316878,,0.6441329386501653,0.9434219115021477,,[-0.52427039  0.09533696 -0.84619822],[ 0.94650869 -0.73027043  1.9547705 ],573.164
0.06706680136427401,,0.11874880640492835,0.04388956143782685,,0.08962181546318548,,0.6276210044631898,0.94188641301041,,[-0.53243845  0.09404144 -0.84122857],[ 0.94851844 -0.73018508  1.9539404 ],573.289
0.06984825907119763,,0.12050492144990221,0.04568763123582542,,0.0929947272490732,,0.6301580220736323,0.9499044305242845,,[-0.539509    0.08769834 -0.83740017],[ 0.95153423 -0.7309758   1.95251331],573.438
0.0667811011298306,,0.11713977936028575,0.04327619606942823,,0.08946386047094212,,0.6368938471631309,0.9342731728530459,,[-0.53975597  0.09552838 -0.83638377],[ 0.95531633 -0.73025518  1.95052371],573.527
0.06227702785732647,,0.11053050603679504,0.03924660967079019,,0.08453537263335231,,0.62429601411832,0.9179210232363194,,[-0.54505236  0.108682   -0.83132794],[ 0.95995998 -0.72904556  1.94726598],573.649
0.0591865778819185,,0.10770355459292502,0.03703745313565088,,0.0808636877215061,,0.6202530594623006,0.9083731210723321,,[-0.54392758  0.11666314 -0.83098285],[ 0.96468257 -0.72824626  1.94430964],573.75
